,gwid,statename,from,to,group,groupid,gwgroupid,umbrella,size,status,reg_aut,N_CAT_GROUPS,N_GROUPS,power_level
2434,500,Uganda,1991,2005,UNCATEGORIZED,0,50000000,,0.276,POWERLESS,,9,10,1
2435,500,Uganda,2006,2021,Baganda,2000,50002000,,0.16,JUNIOR PARTNER,False,9,10,2
2436,500,Uganda,2006,2021,"South-Westerners (Ankole, Banyoro, Toro)",11090,50011090,50011000.0,0.141,SENIOR PARTNER,False,9,10,3
2437,500,Uganda,2006,2021,Langi/Acholi,9120,50009120,50009100.0,0.1,POWERLESS,False,9,10,1
2438,500,Uganda,2006,2021,Basoga,4000,50004000,,0.08,JUNIOR PARTNER,False,9,10,2
2439,500,Uganda,2006,2021,Teso,9210,50009210,50009200.0,0.08,POWERLESS,False,9,10,1
2440,500,Uganda,2006,2021,"Far North-West Nile (Kakwa-Nubian, Madi, Lugbara, Alur)",9110,50009110,50009100.0,0.079,IRRELEVANT,,9,10,1
2441,500,Uganda,2006,2021,Banyarwanda,11030,50011030,50011000.0,0.059,DISCRIMINATED,False,9,10,0
2442,500,Uganda,2006,2021,Karamojong,7000,50007000,,0.02,IRRELEVANT,,9,10,1
2443,500,Uganda,2006,2021,Asians,1000,50001000,,0.005,IRRELEVANT,,9,10,1
2444,500,Uganda,2006,2021,UNCATEGORIZED,0,50000000,,0.276,POWERLESS,,9,10,1
2445,501,Kenya,1963,1966,Kikuyu-Meru-Emb,3000,50103000,,0.27,SENIOR PARTNER,False,8,9,3
2446,501,Kenya,1963,1966,Kalenjin-Masai-Turkana-Samburu,1000,50101000,,0.15,JUNIOR PARTNER,False,8,9,2
2447,501,Kenya,1963,1966,Luhya,5000,50105000,,0.14,JUNIOR PARTNER,False,8,9,2
2448,501,Kenya,1963,1966,Luo,6000,50106000,,0.12,JUNIOR PARTNER,False,8,9,2
2449,501,Kenya,1963,1966,Kamba,2000,50102000,,0.11,JUNIOR PARTNER,False,8,9,2
2450,501,Kenya,1963,1966,Kisii,4000,50104000,,0.06,JUNIOR PARTNER,False,8,9,2
2451,501,Kenya,1963,1966,Mijikenda,7000,50107000,,0.05,POWERLESS,False,8,9,1
2452,501,Kenya,1963,1966,Somali,8000,50108000,,0.02,DISCRIMINATED,False,8,9,0
2453,501,Kenya,1963,1966,UNCATEGORIZED,0,50100000,,0.07999999999999996,POWERLESS,,8,9,1
2454,501,Kenya,1967,1978,Kikuyu-Meru-Emb,3000,50103000,,0.27,SENIOR PARTNER,False,8,9,3
2455,501,Kenya,1967,1978,Kalenjin-Masai-Turkana-Samburu,1000,50101000,,0.15,JUNIOR PARTNER,False,8,9,2
2456,501,Kenya,1967,1978,Luhya,5000,50105000,,0.14,JUNIOR PARTNER,False,8,9,2
2457,501,Kenya,1967,1978,Luo,6000,50106000,,0.12,DISCRIMINATED,False,8,9,0
2458,501,Kenya,1967,1978,Kamba,2000,50102000,,0.11,JUNIOR PARTNER,False,8,9,2
2459,501,Kenya,1967,1978,Kisii,4000,50104000,,0.06,JUNIOR PARTNER,False,8,9,2
2460,501,Kenya,1967,1978,Mijikenda,7000,50107000,,0.05,POWERLESS,False,8,9,1
2461,501,Kenya,1967,1978,Somali,8000,50108000,,0.02,DISCRIMINATED,False,8,9,0
2462,501,Kenya,1967,1978,UNCATEGORIZED,0,50100000,,0.07999999999999996,POWERLESS,,8,9,1
2463,501,Kenya,1979,2002,Kikuyu-Meru-Emb,3000,50103000,,0.27,DISCRIMINATED,False,8,9,0
2464,501,Kenya,1979,2002,Kalenjin-Masai-Turkana-Samburu,1000,50101000,,0.15,SENIOR PARTNER,False,8,9,3
2465,501,Kenya,1979,2002,Luhya,5000,50105000,,0.14,JUNIOR PARTNER,False,8,9,2
2466,501,Kenya,1979,2002,Luo,6000,50106000,,0.12,DISCRIMINATED,False,8,9,0
2467,501,Kenya,1979,2002,Kamba,2000,50102000,,0.11,JUNIOR PARTNER,False,8,9,2
2468,501,Kenya,1979,2002,Kisii,4000,50104000,,0.06,JUNIOR PARTNER,False,8,9,2
2469,501,Kenya,1979,2002,Mijikenda,7000,50107000,,0.05,JUNIOR PARTNER,False,8,9,2
2470,501,Kenya,1979,2002,Somali,8000,50108000,,0.02,DISCRIMINATED,False,8,9,0
2471,501,Kenya,1979,2002,UNCATEGORIZED,0,50100000,,0.07999999999999996,POWERLESS,,8,9,1
2472,501,Kenya,2003,2005,Kikuyu-Meru-Emb,3000,50103000,,0.27,SENIOR PARTNER,False,8,9,3
2473,501,Kenya,2003,2005,Kalenjin-Masai-Turkana-Samburu,1000,50101000,,0.15,JUNIOR PARTNER,False,8,9,2
2474,501,Kenya,2003,2005,Luhya,5000,50105000,,0.14,JUNIOR PARTNER,False,8,9,2
2475,501,Kenya,2003,2005,Luo,6000,50106000,,0.12,JUNIOR PARTNER,False,8,9,2
2476,501,Kenya,2003,2005,Kamba,2000,50102000,,0.11,JUNIOR PARTNER,False,8,9,2
2477,501,Kenya,2003,2005,Kisii,4000,50104000,,0.06,POWERLESS,False,8,9,1
2478,501,Kenya,2003,2005,Mijikenda,7000,50107000,,0.05,JUNIOR PARTNER,False,8,9,2
2479,501,Kenya,2003,2005,Somali,8000,50108000,,0.02,IRRELEVANT,,8,9,1
2480,501,Kenya,2003,2005,UNCATEGORIZED,0,50100000,,0.07999999999999996,POWERLESS,,8,9,1
2481,501,Kenya,2006,2007,Kikuyu-Meru-Emb,3000,50103000,,0.27,SENIOR PARTNER,False,8,9,3
2482,501,Kenya,2006,2007,Kalenjin-Masai-Turkana-Samburu,1000,50101000,,0.15,JUNIOR PARTNER,False,8,9,2
2483,501,Kenya,2006,2007,Luhya,5000,50105000,,0.14,JUNIOR PARTNER,False,8,9,2
2484,501,Kenya,2006,2007,Luo,6000,50106000,,0.12,DISCRIMINATED,False,8,9,0
2485,501,Kenya,2006,2007,Kamba,2000,50102000,,0.11,JUNIOR PARTNER,False,8,9,2
2486,501,Kenya,2006,2007,Kisii,4000,50104000,,0.06,POWERLESS,False,8,9,1
2487,501,Kenya,2006,2007,Mijikenda,7000,50107000,,0.05,JUNIOR PARTNER,False,8,9,2
2488,501,Kenya,2006,2007,Somali,8000,50108000,,0.02,IRRELEVANT,,8,9,1
2489,501,Kenya,2006,2007,UNCATEGORIZED,0,50100000,,0.07999999999999996,POWERLESS,,8,9,1
2490,501,Kenya,2008,2011,Kikuyu-Meru-Emb,3000,50103000,,0.27,SENIOR PARTNER,False,8,9,3
2491,501,Kenya,2008,2011,Kalenjin-Masai-Turkana-Samburu,1000,50101000,,0.15,JUNIOR PARTNER,False,8,9,2
2492,501,Kenya,2008,2011,Luhya,5000,50105000,,0.14,JUNIOR PARTNER,False,8,9,2
2493,501,Kenya,2008,2011,Luo,6000,50106000,,0.12,SENIOR PARTNER,False,8,9,3
2494,501,Kenya,2008,2011,Kamba,2000,50102000,,0.11,JUNIOR PARTNER,False,8,9,2
2495,501,Kenya,2008,2011,Kisii,4000,50104000,,0.06,JUNIOR PARTNER,False,8,9,2
2496,501,Kenya,2008,2011,Mijikenda,7000,50107000,,0.05,JUNIOR PARTNER,False,8,9,2
2497,501,Kenya,2008,2011,Somali,8000,50108000,,0.02,IRRELEVANT,,8,9,1
2498,501,Kenya,2008,2011,UNCATEGORIZED,0,50100000,,0.07999999999999996,POWERLESS,,8,9,1
2499,501,Kenya,2012,2013,Kikuyu-Meru-Emb,3000,50103000,,0.27,SENIOR PARTNER,False,8,9,3
2500,501,Kenya,2012,2013,Kalenjin-Masai-Turkana-Samburu,1000,50101000,,0.15,JUNIOR PARTNER,False,8,9,2
2501,501,Kenya,2012,2013,Luhya,5000,50105000,,0.14,JUNIOR PARTNER,False,8,9,2
2502,501,Kenya,2012,2013,Luo,6000,50106000,,0.12,SENIOR PARTNER,False,8,9,3
2503,501,Kenya,2012,2013,Kamba,2000,50102000,,0.11,JUNIOR PARTNER,False,8,9,2
2504,501,Kenya,2012,2013,Kisii,4000,50104000,,0.06,JUNIOR PARTNER,False,8,9,2
2505,501,Kenya,2012,2013,Mijikenda,7000,50107000,,0.05,JUNIOR PARTNER,False,8,9,2
2506,501,Kenya,2012,2013,Somali,8000,50108000,,0.02,DISCRIMINATED,False,8,9,0
2507,501,Kenya,2012,2013,UNCATEGORIZED,0,50100000,,0.07999999999999996,POWERLESS,,8,9,1
2508,501,Kenya,2014,2017,Kikuyu-Meru-Emb,3000,50103000,,0.27,SENIOR PARTNER,False,8,9,3
2509,501,Kenya,2014,2017,Kalenjin-Masai-Turkana-Samburu,1000,50101000,,0.15,SENIOR PARTNER,False,8,9,3
2510,501,Kenya,2014,2017,Luhya,5000,50105000,,0.14,JUNIOR PARTNER,False,8,9,2
2511,501,Kenya,2014,2017,Luo,6000,50106000,,0.12,JUNIOR PARTNER,False,8,9,2
2512,501,Kenya,2014,2017,Kamba,2000,50102000,,0.11,JUNIOR PARTNER,False,8,9,2
2513,501,Kenya,2014,2017,Kisii,4000,50104000,,0.06,JUNIOR PARTNER,False,8,9,2
2514,501,Kenya,2014,2017,Mijikenda,7000,50107000,,0.05,JUNIOR PARTNER,False,8,9,2
2515,501,Kenya,2014,2017,Somali,8000,50108000,,0.02,DISCRIMINATED,False,8,9,0
2516,501,Kenya,2014,2017,UNCATEGORIZED,0,50100000,,0.07999999999999996,POWERLESS,,8,9,1
2517,501,Kenya,2018,2021,Kikuyu-Meru-Emb,3000,50103000,,0.24,SENIOR PARTNER,False,8,9,3
2518,501,Kenya,2018,2021,Kalenjin-Masai-Turkana-Samburu,1000,50101000,,0.19,SENIOR PARTNER,False,8,9,3
2519,501,Kenya,2018,2021,Luhya,5000,50105000,,0.14,POWERLESS,False,8,9,1
2520,501,Kenya,2018,2021,Luo,6000,50106000,,0.11,POWERLESS,False,8,9,1
2521,501,Kenya,2018,2021,Kamba,2000,50102000,,0.1,POWERLESS,False,8,9,1
2522,501,Kenya,2018,2021,Kisii,4000,50104000,,0.06,JUNIOR PARTNER,False,8,9,2
2523,501,Kenya,2018,2021,Somali,8000,50108000,,0.06,DISCRIMINATED,False,8,9,0
2524,501,Kenya,2018,2021,Mijikenda,7000,50107000,,0.05,JUNIOR PARTNER,False,8,9,2
2525,501,Kenya,2018,2021,UNCATEGORIZED,0,50100000,,0.050000000000000044,POWERLESS,,8,9,1
2526,510,Tanzania (Tanganyika),1961,1964,Mainland Africans,1000,51001000,,0.964,IRRELEVANT,,1,2,1
2527,510,Tanzania (Tanganyika),1961,1964,UNCATEGORIZED,0,51000000,,0.03600000000000003,POWERLESS,,1,2,1
2528,510,Tanzania (Tanganyika),1965,1984,Mainland Africans,1000,51001000,,0.964,DOMINANT,,3,4,4
2529,510,Tanzania (Tanganyika),1965,1984,Shirazi (Zanzibar Africans),2000,51002000,,0.018,POWERLESS,True,3,4,1
2530,510,Tanzania (Tanganyika),1965,1984,Zanzibar Arabs,3000,51003000,,0.005,DISCRIMINATED,False,3,4,0
2531,510,Tanzania (Tanganyika),1965,1984,UNCATEGORIZED,0,51000000,,0.013000000000000012,POWERLESS,,3,4,1
2532,510,Tanzania (Tanganyika),1985,1991,Mainland Africans,1000,51001000,,0.964,DOMINANT,,3,4,4
2533,510,Tanzania (Tanganyika),1985,1991,Shirazi (Zanzibar Africans),2000,51002000,,0.018,POWERLESS,True,3,4,1
2534,510,Tanzania (Tanganyika),1985,1991,Zanzibar Arabs,3000,51003000,,0.005,POWERLESS,False,3,4,1
2535,510,Tanzania (Tanganyika),1985,1991,UNCATEGORIZED,0,51000000,,0.013000000000000012,POWERLESS,,3,4,1
2536,510,Tanzania (Tanganyika),1992,2009,Mainland Africans,1000,51001000,,0.964,DOMINANT,,4,4,4
2537,510,Tanzania (Tanganyika),1992,2009,Shirazi (Zanzibar Africans),2000,51002000,,0.018,POWERLESS,True,4,4,1
2538,510,Tanzania (Tanganyika),1992,2009,Maasai,4000,51004000,,0.013,POWERLESS,False,4,4,1
2539,510,Tanzania (Tanganyika),1992,2009,Zanzibar Arabs,3000,51003000,,0.005,POWERLESS,False,4,4,1
2540,510,Tanzania (Tanganyika),2010,2021,Others Mainland (Christians and traditional religions),1010,51001010,51001000.0,0.603,SENIOR PARTNER,False,5,5,3
2541,510,Tanzania (Tanganyika),2010,2021,Mainland Muslims,1020,51001020,51001000.0,0.361,JUNIOR PARTNER,False,5,5,2
2542,510,Tanzania (Tanganyika),2010,2021,Shirazi (Zanzibar Africans),2000,51002000,,0.018,POWERLESS,True,5,5,1
2543,510,Tanzania (Tanganyika),2010,2021,Maasai,4000,51004000,,0.013,POWERLESS,False,5,5,1
2544,510,Tanzania (Tanganyika),2010,2021,Zanzibar Arabs,3000,51003000,,0.005,POWERLESS,False,5,5,1
2545,511,Zanzibar,1963,1964,Shirazi (Zanzibar Africans),1000,51101000,,0.56,DISCRIMINATED,False,2,3,0
2546,511,Zanzibar,1963,1964,Zanzibar Arabs,2000,51102000,,0.17,MONOPOLY,,2,3,5
2547,511,Zanzibar,1963,1964,UNCATEGORIZED,0,51100000,,0.2699999999999999,POWERLESS,,2,3,1
2548,516,Burundi,1962,1965,Hutu,1000,51601000,,0.85,SENIOR PARTNER,False,2,3,3
2549,516,Burundi,1962,1965,Tutsi,2000,51602000,,0.14,SENIOR PARTNER,False,2,3,3
2550,516,Burundi,1962,1965,UNCATEGORIZED,0,51600000,,0.010000000000000009,POWERLESS,,2,3,1
2551,516,Burundi,1966,1988,Hutu,1000,51601000,,0.85,DISCRIMINATED,False,2,3,0
2552,516,Burundi,1966,1988,Tutsi,2000,51602000,,0.14,DOMINANT,,2,3,4
2553,516,Burundi,1966,1988,UNCATEGORIZED,0,51600000,,0.010000000000000009,POWERLESS,,2,3,1
2554,516,Burundi,1989,1993,Hutu,1000,51601000,,0.85,JUNIOR PARTNER,False,2,3,2
2555,516,Burundi,1989,1993,Tutsi,2000,51602000,,0.14,SENIOR PARTNER,False,2,3,3
2556,516,Burundi,1989,1993,UNCATEGORIZED,0,51600000,,0.010000000000000009,POWERLESS,,2,3,1
2557,516,Burundi,1994,2001,Hutu,1000,51601000,,0.85,POWERLESS,False,2,3,1
2558,516,Burundi,1994,2001,Tutsi,2000,51602000,,0.14,DOMINANT,,2,3,4
2559,516,Burundi,1994,2001,UNCATEGORIZED,0,51600000,,0.010000000000000009,POWERLESS,,2,3,1
2560,516,Burundi,2002,2005,Hutu,1000,51601000,,0.85,SENIOR PARTNER,False,2,3,3
2561,516,Burundi,2002,2005,Tutsi,2000,51602000,,0.14,SENIOR PARTNER,False,2,3,3
2562,516,Burundi,2002,2005,UNCATEGORIZED,0,51600000,,0.010000000000000009,POWERLESS,,2,3,1
2563,516,Burundi,2006,2021,Hutu,1000,51601000,,0.85,SENIOR PARTNER,False,2,3,3
2564,516,Burundi,2006,2021,Tutsi,2000,51602000,,0.14,JUNIOR PARTNER,False,2,3,2
2565,516,Burundi,2006,2021,UNCATEGORIZED,0,51600000,,0.010000000000000009,POWERLESS,,2,3,1
2566,517,Rwanda,1962,1994,Hutu,1000,51701000,,0.84,MONOPOLY,,2,3,5
2567,517,Rwanda,1962,1994,Tutsi,2000,51702000,,0.15,DISCRIMINATED,False,2,3,0
2568,517,Rwanda,1962,1994,UNCATEGORIZED,0,51700000,,0.010000000000000009,POWERLESS,,2,3,1
2569,517,Rwanda,1995,2000,Hutu,1000,51701000,,0.84,DISCRIMINATED,False,2,3,0
2570,517,Rwanda,1995,2000,Tutsi,2000,51702000,,0.15,DOMINANT,,2,3,4
2571,517,Rwanda,1995,2000,UNCATEGORIZED,0,51700000,,0.010000000000000009,POWERLESS,,2,3,1
2572,517,Rwanda,2001,2021,Hutu,1000,51701000,,0.84,POWERLESS,False,2,3,1
2573,517,Rwanda,2001,2021,Tutsi,2000,51702000,,0.15,DOMINANT,,2,3,4
2574,517,Rwanda,2001,2021,UNCATEGORIZED,0,51700000,,0.010000000000000009,POWERLESS,,2,3,1
2575,520,Somalia,1960,1990,Somali,1000,52001000,,1.0,IRRELEVANT,,1,1,1
2576,520,Somalia,1991,2004,Somali,1000,52001000,,1.0,STATE COLLAPSE,,1,1,-1
2577,520,Somalia,2005,2021,Somali,1000,52001000,,1.0,IRRELEVANT,,1,1,1
2578,522,Djibouti,1977,1977,Isaas (Somali),1000,52201000,,0.55,SENIOR PARTNER,False,2,3,3
2579,522,Djibouti,1977,1977,Afar,2000,52202000,,0.36,JUNIOR PARTNER,False,2,3,2
2580,522,Djibouti,1977,1977,UNCATEGORIZED,0,52200000,,0.08999999999999997,POWERLESS,,2,3,1
2581,522,Djibouti,1978,1994,Isaas (Somali),1000,52201000,,0.55,DOMINANT,,2,3,4
2582,522,Djibouti,1978,1994,Afar,2000,52202000,,0.36,POWERLESS,False,2,3,1
2583,522,Djibouti,1978,1994,UNCATEGORIZED,0,52200000,,0.08999999999999997,POWERLESS,,2,3,1
2584,522,Djibouti,1995,2021,Isaas (Somali),1000,52201000,,0.55,SENIOR PARTNER,False,2,3,3
2585,522,Djibouti,1995,2021,Afar,2000,52202000,,0.36,JUNIOR PARTNER,False,2,3,2
2586,522,Djibouti,1995,2021,UNCATEGORIZED,0,52200000,,0.08999999999999997,POWERLESS,,2,3,1
2587,530,Ethiopia,1946,1952,Oroma,6000,53006000,,0.2907,DISCRIMINATED,False,5,6,0
2588,530,Ethiopia,1946,1952,Amhara,2000,53002000,,0.2829,DOMINANT,,5,6,4
2589,530,Ethiopia,1946,1952,Tigry,9000,53009000,,0.0608,DISCRIMINATED,False,5,6,0
2590,530,Ethiopia,1946,1952,Somali (Ogaden),8000,53008000,,0.0379,DISCRIMINATED,False,5,6,0
2591,530,Ethiopia,1946,1952,Afar,1000,53001000,,0.0137,DISCRIMINATED,False,5,6,0
2592,530,Ethiopia,1946,1952,UNCATEGORIZED,0,53000000,,0.31399999999999995,POWERLESS,,5,6,1
2593,530,Ethiopia,1953,1962,Oroma,6000,53006000,,0.2907,DISCRIMINATED,False,7,8,0
2594,530,Ethiopia,1953,1962,Amhara,2000,53002000,,0.2829,DOMINANT,,7,8,4
2595,530,Ethiopia,1953,1962,Tigry,9000,53009000,,0.0608,DISCRIMINATED,False,7,8,0
2596,530,Ethiopia,1953,1962,Somali (Ogaden),8000,53008000,,0.0379,DISCRIMINATED,False,7,8,0
2597,530,Ethiopia,1953,1962,Christian Eritreans,10000,53010000,,0.03,DISCRIMINATED,True,7,8,0
2598,530,Ethiopia,1953,1962,Muslim Eritreans,11000,53011000,,0.03,DISCRIMINATED,True,7,8,0
2599,530,Ethiopia,1953,1962,Afar,1000,53001000,,0.0137,DISCRIMINATED,False,7,8,0
2600,530,Ethiopia,1953,1962,UNCATEGORIZED,0,53000000,,0.2539999999999999,POWERLESS,,7,8,1
2601,530,Ethiopia,1963,1978,Oroma,6000,53006000,,0.2907,DISCRIMINATED,False,7,8,0
2602,530,Ethiopia,1963,1978,Amhara,2000,53002000,,0.2829,DOMINANT,,7,8,4
2603,530,Ethiopia,1963,1978,Tigry,9000,53009000,,0.0608,DISCRIMINATED,False,7,8,0
2604,530,Ethiopia,1963,1978,Somali (Ogaden),8000,53008000,,0.0379,DISCRIMINATED,False,7,8,0
2605,530,Ethiopia,1963,1978,Christian Eritreans,10000,53010000,,0.03,DISCRIMINATED,False,7,8,0
2606,530,Ethiopia,1963,1978,Muslim Eritreans,11000,53011000,,0.03,DISCRIMINATED,False,7,8,0
2607,530,Ethiopia,1963,1978,Afar,1000,53001000,,0.0137,DISCRIMINATED,False,7,8,0
2608,530,Ethiopia,1963,1978,UNCATEGORIZED,0,53000000,,0.2539999999999999,POWERLESS,,7,8,1
2609,530,Ethiopia,1979,1991,Oroma,6000,53006000,,0.2907,DISCRIMINATED,False,8,9,0
2610,530,Ethiopia,1979,1991,Amhara,2000,53002000,,0.2829,DOMINANT,,8,9,4
2611,530,Ethiopia,1979,1991,Tigry,9000,53009000,,0.0608,DISCRIMINATED,False,8,9,0
2612,530,Ethiopia,1979,1991,Sidama,13000,53013000,,0.041,DISCRIMINATED,False,8,9,0
2613,530,Ethiopia,1979,1991,Somali (Ogaden),8000,53008000,,0.0379,DISCRIMINATED,False,8,9,0
2614,530,Ethiopia,1979,1991,Christian Eritreans,10000,53010000,,0.03,DISCRIMINATED,False,8,9,0
2615,530,Ethiopia,1979,1991,Muslim Eritreans,11000,53011000,,0.03,DISCRIMINATED,False,8,9,0
2616,530,Ethiopia,1979,1991,Afar,1000,53001000,,0.0137,DISCRIMINATED,False,8,9,0
2617,530,Ethiopia,1979,1991,UNCATEGORIZED,0,53000000,,0.21299999999999997,POWERLESS,,8,9,1
2618,530,Ethiopia,1992,1993,Oroma,6000,53006000,,0.2907,JUNIOR PARTNER,False,8,9,2
2619,530,Ethiopia,1992,1993,Amhara,2000,53002000,,0.2829,JUNIOR PARTNER,False,8,9,2
2620,530,Ethiopia,1992,1993,Tigry,9000,53009000,,0.0608,SENIOR PARTNER,False,8,9,3
2621,530,Ethiopia,1992,1993,Sidama,13000,53013000,,0.041,DISCRIMINATED,False,8,9,0
2622,530,Ethiopia,1992,1993,Somali (Ogaden),8000,53008000,,0.0379,DISCRIMINATED,False,8,9,0
2623,530,Ethiopia,1992,1993,Christian Eritreans,10000,53010000,,0.03,SELF-EXCLUSION,True,8,9,-1
2624,530,Ethiopia,1992,1993,Muslim Eritreans,11000,53011000,,0.03,SELF-EXCLUSION,True,8,9,-1
2625,530,Ethiopia,1992,1993,Afar,1000,53001000,,0.0137,DISCRIMINATED,False,8,9,0
2626,530,Ethiopia,1992,1993,UNCATEGORIZED,0,53000000,,0.21299999999999997,POWERLESS,,8,9,1
2627,530,Ethiopia,1994,1995,Oroma,6000,53006000,,0.3439,JUNIOR PARTNER,False,6,7,2
2628,530,Ethiopia,1994,1995,Amhara,2000,53002000,,0.2695,JUNIOR PARTNER,False,6,7,2
2629,530,Ethiopia,1994,1995,Somali (Ogaden),8000,53008000,,0.0622,DISCRIMINATED,False,6,7,0
2630,530,Ethiopia,1994,1995,Tigry,9000,53009000,,0.0608,SENIOR PARTNER,False,6,7,3
2631,530,Ethiopia,1994,1995,Sidama,13000,53013000,,0.041,DISCRIMINATED,False,6,7,0
2632,530,Ethiopia,1994,1995,Afar,1000,53001000,,0.0173,DISCRIMINATED,False,6,7,0
2633,530,Ethiopia,1994,1995,UNCATEGORIZED,0,53000000,,0.20530000000000004,POWERLESS,,6,7,1
2634,530,Ethiopia,1996,2003,Oroma,6000,53006000,,0.3439,JUNIOR PARTNER,True,9,10,2
2635,530,Ethiopia,1996,2003,Amhara,2000,53002000,,0.2695,JUNIOR PARTNER,True,9,10,2
2636,530,Ethiopia,1996,2003,Other Southern Nations,7000,53007000,,0.1614,POWERLESS,True,9,10,1
2637,530,Ethiopia,1996,2003,Somali (Ogaden),8000,53008000,,0.0622,DISCRIMINATED,False,9,10,0
2638,530,Ethiopia,1996,2003,Tigry,9000,53009000,,0.0608,SENIOR PARTNER,True,9,10,3
2639,530,Ethiopia,1996,2003,Sidama,13000,53013000,,0.041,DISCRIMINATED,False,9,10,0
2640,530,Ethiopia,1996,2003,Afar,1000,53001000,,0.0173,DISCRIMINATED,False,9,10,0
2641,530,Ethiopia,1996,2003,Beni-Shugal-Gumez,3000,53003000,,0.0106,POWERLESS,False,9,10,1
2642,530,Ethiopia,1996,2003,Harari,5000,53005000,,0.0004,POWERLESS,False,9,10,1
2643,530,Ethiopia,1996,2003,UNCATEGORIZED,0,53000000,,0.03290000000000004,POWERLESS,,9,10,1
2644,530,Ethiopia,2004,2012,Oroma,6000,53006000,,0.3439,JUNIOR PARTNER,True,10,11,2
2645,530,Ethiopia,2004,2012,Amhara,2000,53002000,,0.2695,JUNIOR PARTNER,True,10,11,2
2646,530,Ethiopia,2004,2012,Other Southern Nations,7000,53007000,,0.1614,POWERLESS,True,10,11,1
2647,530,Ethiopia,2004,2012,Somali (Ogaden),8000,53008000,,0.0622,DISCRIMINATED,False,10,11,0
2648,530,Ethiopia,2004,2012,Tigry,9000,53009000,,0.0608,SENIOR PARTNER,True,10,11,3
2649,530,Ethiopia,2004,2012,Sidama,13000,53013000,,0.041,DISCRIMINATED,False,10,11,0
2650,530,Ethiopia,2004,2012,Afar,1000,53001000,,0.0173,DISCRIMINATED,False,10,11,0
2651,530,Ethiopia,2004,2012,Beni-Shugal-Gumez,3000,53003000,,0.0106,POWERLESS,False,10,11,1
2652,530,Ethiopia,2004,2012,Anuak,12000,53012000,,0.0012,DISCRIMINATED,False,10,11,0
2653,530,Ethiopia,2004,2012,Harari,5000,53005000,,0.0004,POWERLESS,False,10,11,1
2654,530,Ethiopia,2004,2012,UNCATEGORIZED,0,53000000,,0.03170000000000006,POWERLESS,,10,11,1
2655,530,Ethiopia,2013,2019,Oroma,6000,53006000,,0.3439,JUNIOR PARTNER,True,10,11,2
2656,530,Ethiopia,2013,2019,Amhara,2000,53002000,,0.2695,JUNIOR PARTNER,True,10,11,2
2657,530,Ethiopia,2013,2019,Other Southern Nations,7000,53007000,,0.1614,JUNIOR PARTNER,True,10,11,2
2658,530,Ethiopia,2013,2019,Somali (Ogaden),8000,53008000,,0.0622,DISCRIMINATED,False,10,11,0
2659,530,Ethiopia,2013,2019,Tigry,9000,53009000,,0.0608,SENIOR PARTNER,True,10,11,3
2660,530,Ethiopia,2013,2019,Sidama,13000,53013000,,0.041,DISCRIMINATED,False,10,11,0
2661,530,Ethiopia,2013,2019,Afar,1000,53001000,,0.0173,DISCRIMINATED,False,10,11,0
2662,530,Ethiopia,2013,2019,Beni-Shugal-Gumez,3000,53003000,,0.0106,POWERLESS,False,10,11,1
2663,530,Ethiopia,2013,2019,Anuak,12000,53012000,,0.0012,DISCRIMINATED,False,10,11,0
2664,530,Ethiopia,2013,2019,Harari,5000,53005000,,0.0004,POWERLESS,False,10,11,1
2665,530,Ethiopia,2013,2019,UNCATEGORIZED,0,53000000,,0.03170000000000006,POWERLESS,,10,11,1
2666,530,Ethiopia,2020,2020,Oroma,6000,53006000,,0.3439,SENIOR PARTNER,True,10,11,3
2667,530,Ethiopia,2020,2020,Amhara,2000,53002000,,0.2695,JUNIOR PARTNER,True,10,11,2
2668,530,Ethiopia,2020,2020,Other Southern Nations,7000,53007000,,0.1614,JUNIOR PARTNER,True,10,11,2
2669,530,Ethiopia,2020,2020,Somali (Ogaden),8000,53008000,,0.0622,JUNIOR PARTNER,False,10,11,2
2670,530,Ethiopia,2020,2020,Tigry,9000,53009000,,0.0608,SENIOR PARTNER,True,10,11,3
2671,530,Ethiopia,2020,2020,Sidama,13000,53013000,,0.041,POWERLESS,True,10,11,1
2672,530,Ethiopia,2020,2020,Afar,1000,53001000,,0.0173,JUNIOR PARTNER,False,10,11,2
2673,530,Ethiopia,2020,2020,Beni-Shugal-Gumez,3000,53003000,,0.0106,JUNIOR PARTNER,False,10,11,2
2674,530,Ethiopia,2020,2020,Anuak,12000,53012000,,0.0012,JUNIOR PARTNER,False,10,11,2
2675,530,Ethiopia,2020,2020,Harari,5000,53005000,,0.0004,JUNIOR PARTNER,False,10,11,2
2676,530,Ethiopia,2020,2020,UNCATEGORIZED,0,53000000,,0.03170000000000006,POWERLESS,,10,11,1
2677,530,Ethiopia,2021,2021,Oroma,6000,53006000,,0.3439,SENIOR PARTNER,True,10,11,3
2678,530,Ethiopia,2021,2021,Amhara,2000,53002000,,0.2695,JUNIOR PARTNER,True,10,11,2
2679,530,Ethiopia,2021,2021,Other Southern Nations,7000,53007000,,0.1614,JUNIOR PARTNER,True,10,11,2
2680,530,Ethiopia,2021,2021,Somali (Ogaden),8000,53008000,,0.0622,JUNIOR PARTNER,False,10,11,2
2681,530,Ethiopia,2021,2021,Tigry,9000,53009000,,0.0608,DISCRIMINATED,False,10,11,0
